AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress
2636,6197,64,History Museum - Prebold,"Main Street, Prebold, Slovenia"
2637,6197,64,Art Gallery - Prebold,"Main Street, Prebold, Slovenia"
2638,6191,13,Golden Sand Beach - Logatec,"Main Street, Logatec, Slovenia"
2639,6191,13,Crystal Bay - Logatec,"Main Street, Logatec, Slovenia"
2640,6191,13,Golden Sand Beach - Logatec,"Main Street, Logatec, Slovenia"
2641,6191,64,Art Gallery - Logatec,"Main Street, Logatec, Slovenia"
2642,6182,13,Golden Sand Beach - Branik,"Main Street, Branik, Slovenia"
2643,6182,91,Eco Park - Branik,"Main Street, Branik, Slovenia"
2644,6182,34,Flea Market - Branik,"Main Street, Branik, Slovenia"
2645,6182,64,Cultural Heritage Center - Branik,"Main Street, Branik, Slovenia"
2646,6223,13,Golden Sand Beach - Canton of Basel,"Main Street, Canton of Basel, Switzerland"
2647,6223,76,Cathedral - Canton of Basel,"Main Street, Canton of Basel, Switzerland"
2648,6223,64,Art Gallery - Canton of Basel,"Main Street, Canton of Basel, Switzerland"
2649,6223,34,Flea Market - Canton of Basel,"Main Street, Canton of Basel, Switzerland"
2650,6250,34,Farmers' Market - Klosters,"Main Street, Klosters, Switzerland"
2651,6250,34,Local Bazaar - Klosters,"Main Street, Klosters, Switzerland"
2652,6250,64,Cultural Heritage Center - Klosters,"Main Street, Klosters, Switzerland"
2653,6250,76,Grand Mosque - Klosters,"Main Street, Klosters, Switzerland"
2654,6252,13,Sunset Cove - Langenthal,"Main Street, Langenthal, Switzerland"
2655,6252,13,Paradise Beach - Langenthal,"Main Street, Langenthal, Switzerland"
2656,6252,76,Ancient Temple - Langenthal,"Main Street, Langenthal, Switzerland"
2657,6252,34,Farmers' Market - Langenthal,"Main Street, Langenthal, Switzerland"
2658,6329,34,Flea Market - Baku,"Main Street, Baku, Azerbaijan"
2659,6329,64,Art Gallery - Baku,"Main Street, Baku, Azerbaijan"
2660,6329,64,History Museum - Baku,"Main Street, Baku, Azerbaijan"
2661,6329,91,National Park - Baku,"Main Street, Baku, Azerbaijan"
2662,6328,91,Botanical Garden - Azerbaijan,"Main Street, Azerbaijan, Azerbaijan"
2663,6328,91,National Park - Azerbaijan,"Main Street, Azerbaijan, Azerbaijan"
2664,6328,76,Sacred Shrine - Azerbaijan,"Main Street, Azerbaijan, Azerbaijan"
2665,6328,34,Local Bazaar - Azerbaijan,"Main Street, Azerbaijan, Azerbaijan"
2666,6331,34,Flea Market - Minsk Region,"Main Street, Minsk Region, Belarus"
2667,6331,91,Wildlife Reserve - Minsk Region,"Main Street, Minsk Region, Belarus"
2668,6331,91,National Park - Minsk Region,"Main Street, Minsk Region, Belarus"
2669,6331,76,Ancient Temple - Minsk Region,"Main Street, Minsk Region, Belarus"
2670,6330,76,Ancient Temple - Minsk,"Main Street, Minsk, Belarus"
2671,6330,34,Farmers' Market - Minsk,"Main Street, Minsk, Belarus"
2672,6330,91,Eco Park - Minsk,"Main Street, Minsk, Belarus"
2673,6330,13,Sunset Cove - Minsk,"Main Street, Minsk, Belarus"
2674,6341,91,National Park - Duluth,"Main Street, Duluth, Georgia"
2675,6341,76,Cathedral - Duluth,"Main Street, Duluth, Georgia"
2676,6341,91,Eco Park - Duluth,"Main Street, Duluth, Georgia"
2677,6341,13,Golden Sand Beach - Duluth,"Main Street, Duluth, Georgia"
2678,6357,76,Ancient Temple - Tbilisi,"Main Street, Tbilisi, Georgia"
2679,6357,34,Night Market - Tbilisi,"Main Street, Tbilisi, Georgia"
2680,6357,34,Local Bazaar - Tbilisi,"Main Street, Tbilisi, Georgia"
2681,6357,64,History Museum - Tbilisi,"Main Street, Tbilisi, Georgia"
2682,6340,34,Flea Market - Decatur,"Main Street, Decatur, Georgia"
2683,6340,34,Local Bazaar - Decatur,"Main Street, Decatur, Georgia"
2684,6340,34,Flea Market - Decatur,"Main Street, Decatur, Georgia"
2685,6340,64,Cultural Heritage Center - Decatur,"Main Street, Decatur, Georgia"
2686,6385,91,Wildlife Reserve - Novosibirsk,"Main Street, Novosibirsk, Russia"
2687,6385,34,Night Market - Novosibirsk,"Main Street, Novosibirsk, Russia"
2688,6385,76,Cathedral - Novosibirsk,"Main Street, Novosibirsk, Russia"
2689,6385,76,Grand Mosque - Novosibirsk,"Main Street, Novosibirsk, Russia"
2690,6373,64,Science Museum - Khabarovsk,"Main Street, Khabarovsk, Russia"
2691,6373,34,Night Market - Khabarovsk,"Main Street, Khabarovsk, Russia"
2692,6373,13,Golden Sand Beach - Khabarovsk,"Main Street, Khabarovsk, Russia"
2693,6373,91,Botanical Garden - Khabarovsk,"Main Street, Khabarovsk, Russia"
2694,6368,34,Night Market - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia"
2695,6368,64,Cultural Heritage Center - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia"
2696,6368,64,Cultural Heritage Center - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia"
2697,6368,64,Cultural Heritage Center - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia"
2698,6412,13,Crystal Bay - Ukraine,"Main Street, Ukraine, Ukraine"
2699,6412,13,Crystal Bay - Ukraine,"Main Street, Ukraine, Ukraine"
2700,6412,13,Paradise Beach - Ukraine,"Main Street, Ukraine, Ukraine"
2701,6412,34,Local Bazaar - Ukraine,"Main Street, Ukraine, Ukraine"
2702,6411,91,National Park - Rivne,"Main Street, Rivne, Ukraine"
2703,6411,64,Art Gallery - Rivne,"Main Street, Rivne, Ukraine"
2704,6411,64,History Museum - Rivne,"Main Street, Rivne, Ukraine"
2705,6411,13,Sunset Cove - Rivne,"Main Street, Rivne, Ukraine"
2706,6402,76,Cathedral - Dnipro,"Main Street, Dnipro, Ukraine"
2707,6402,91,Wildlife Reserve - Dnipro,"Main Street, Dnipro, Ukraine"
2708,6402,91,Botanical Garden - Dnipro,"Main Street, Dnipro, Ukraine"
2709,6402,64,Art Gallery - Dnipro,"Main Street, Dnipro, Ukraine"
2710,6454,76,Grand Mosque - Horsens,"Main Street, Horsens, Denmark"
2711,6454,64,Art Gallery - Horsens,"Main Street, Horsens, Denmark"
2712,6454,91,Wildlife Reserve - Horsens,"Main Street, Horsens, Denmark"
2713,6454,91,Wildlife Reserve - Horsens,"Main Street, Horsens, Denmark"
2714,6436,34,Local Bazaar - Frederikssund,"Main Street, Frederikssund, Denmark"
2715,6436,34,Local Bazaar - Frederikssund,"Main Street, Frederikssund, Denmark"
2716,6436,13,Golden Sand Beach - Frederikssund,"Main Street, Frederikssund, Denmark"
2717,6436,34,Flea Market - Frederikssund,"Main Street, Frederikssund, Denmark"
2718,6469,34,Flea Market - Middelfart,"Main Street, Middelfart, Denmark"
2719,6469,91,Wildlife Reserve - Middelfart,"Main Street, Middelfart, Denmark"
2720,6469,91,Botanical Garden - Middelfart,"Main Street, Middelfart, Denmark"
2721,6469,64,History Museum - Middelfart,"Main Street, Middelfart, Denmark"
2722,6532,64,Cultural Heritage Center - Nokia,"Main Street, Nokia, Finland"
2723,6532,34,Flea Market - Nokia,"Main Street, Nokia, Finland"
2724,6532,91,National Park - Nokia,"Main Street, Nokia, Finland"
2725,6532,13,Sunset Cove - Nokia,"Main Street, Nokia, Finland"
2726,6521,64,Art Gallery - Kuopio,"Main Street, Kuopio, Finland"
2727,6521,64,Cultural Heritage Center - Kuopio,"Main Street, Kuopio, Finland"
2728,6521,91,National Park - Kuopio,"Main Street, Kuopio, Finland"
2729,6521,76,Sacred Shrine - Kuopio,"Main Street, Kuopio, Finland"
2730,6516,34,Farmers' Market - Juuma,"Main Street, Juuma, Finland"
2731,6516,76,Cathedral - Juuma,"Main Street, Juuma, Finland"
2732,6516,13,Sunset Cove - Juuma,"Main Street, Juuma, Finland"
2733,6516,91,Wildlife Reserve - Juuma,"Main Street, Juuma, Finland"
2734,6560,76,Cathedral - Seltjarnarnes,"Main Street, Seltjarnarnes, Iceland"
2735,6560,64,History Museum - Seltjarnarnes,"Main Street, Seltjarnarnes, Iceland"
2736,6560,34,Flea Market - Seltjarnarnes,"Main Street, Seltjarnarnes, Iceland"
2737,6560,13,Golden Sand Beach - Seltjarnarnes,"Main Street, Seltjarnarnes, Iceland"
2738,6558,91,National Park - ReykjavÃ­k,"Main Street, ReykjavÃ­k, Iceland"
2739,6558,34,Night Market - ReykjavÃ­k,"Main Street, ReykjavÃ­k, Iceland"
2740,6558,13,Crystal Bay - ReykjavÃ­k,"Main Street, ReykjavÃ­k, Iceland"
2741,6558,64,Art Gallery - ReykjavÃ­k,"Main Street, ReykjavÃ­k, Iceland"
2742,6549,64,Science Museum - Akranes,"Main Street, Akranes, Iceland"
2743,6549,34,Night Market - Akranes,"Main Street, Akranes, Iceland"
2744,6549,91,Eco Park - Akranes,"Main Street, Akranes, Iceland"
2745,6549,91,Botanical Garden - Akranes,"Main Street, Akranes, Iceland"
2746,6566,91,National Park - Bekkjarvik,"Main Street, Bekkjarvik, Norway"
2747,6566,13,Crystal Bay - Bekkjarvik,"Main Street, Bekkjarvik, Norway"
2748,6566,91,Eco Park - Bekkjarvik,"Main Street, Bekkjarvik, Norway"
2749,6566,64,Art Gallery - Bekkjarvik,"Main Street, Bekkjarvik, Norway"
2750,6597,76,Ancient Temple - Longyearbyen,"Main Street, Longyearbyen, Norway"
2751,6597,13,Paradise Beach - Longyearbyen,"Main Street, Longyearbyen, Norway"
2752,6597,13,Paradise Beach - Longyearbyen,"Main Street, Longyearbyen, Norway"
2753,6597,34,Farmers' Market - Longyearbyen,"Main Street, Longyearbyen, Norway"
2754,6572,64,Art Gallery - Eidsvoll,"Main Street, Eidsvoll, Norway"
2755,6572,91,National Park - Eidsvoll,"Main Street, Eidsvoll, Norway"
2756,6572,13,Golden Sand Beach - Eidsvoll,"Main Street, Eidsvoll, Norway"
2757,6572,34,Flea Market - Eidsvoll,"Main Street, Eidsvoll, Norway"
2758,6711,13,Crystal Bay - Tyreso,"Main Street, Tyreso, Sweden"
2759,6711,91,National Park - Tyreso,"Main Street, Tyreso, Sweden"
2760,6711,91,Botanical Garden - Tyreso,"Main Street, Tyreso, Sweden"
2761,6711,64,Cultural Heritage Center - Tyreso,"Main Street, Tyreso, Sweden"
2762,6638,13,Golden Sand Beach - Akersberga,"Main Street, Akersberga, Sweden"
2763,6638,91,Wildlife Reserve - Akersberga,"Main Street, Akersberga, Sweden"
2764,6638,64,Cultural Heritage Center - Akersberga,"Main Street, Akersberga, Sweden"
2765,6638,91,National Park - Akersberga,"Main Street, Akersberga, Sweden"
2766,6696,34,Flea Market - Sollentuna,"Main Street, Sollentuna, Sweden"
2767,6696,34,Flea Market - Sollentuna,"Main Street, Sollentuna, Sweden"
2768,6696,34,Night Market - Sollentuna,"Main Street, Sollentuna, Sweden"
2769,6696,76,Ancient Temple - Sollentuna,"Main Street, Sollentuna, Sweden"
2770,6723,64,History Museum - Durres,"Main Street, Durres, Albania"
2771,6723,34,Night Market - Durres,"Main Street, Durres, Albania"
2772,6723,64,Cultural Heritage Center - Durres,"Main Street, Durres, Albania"
2773,6723,64,Art Gallery - Durres,"Main Street, Durres, Albania"
2774,6725,13,Golden Sand Beach - Tirana,"Main Street, Tirana, Albania"
2775,6725,64,Cultural Heritage Center - Tirana,"Main Street, Tirana, Albania"
2776,6725,13,Sunset Cove - Tirana,"Main Street, Tirana, Albania"
2777,6725,64,History Museum - Tirana,"Main Street, Tirana, Albania"
2778,6722,34,Local Bazaar - Albany,"Main Street, Albany, Albania"
2779,6722,91,Wildlife Reserve - Albany,"Main Street, Albany, Albania"
2780,6722,34,Local Bazaar - Albany,"Main Street, Albany, Albania"
2781,6722,91,National Park - Albany,"Main Street, Albany, Albania"
2782,6726,64,Science Museum - Banja Luka,"Main Street, Banja Luka, Bosnia and Herzegovina"
2783,6726,64,Art Gallery - Banja Luka,"Main Street, Banja Luka, Bosnia and Herzegovina"
2784,6726,76,Grand Mosque - Banja Luka,"Main Street, Banja Luka, Bosnia and Herzegovina"
2785,6726,76,Ancient Temple - Banja Luka,"Main Street, Banja Luka, Bosnia and Herzegovina"
2786,6727,91,Wildlife Reserve - Gradacac,"Main Street, Gradacac, Bosnia and Herzegovina"
2787,6727,76,Sacred Shrine - Gradacac,"Main Street, Gradacac, Bosnia and Herzegovina"
2788,6727,34,Flea Market - Gradacac,"Main Street, Gradacac, Bosnia and Herzegovina"
2789,6727,13,Sunset Cove - Gradacac,"Main Street, Gradacac, Bosnia and Herzegovina"
2790,6731,13,Crystal Bay - Visoko,"Main Street, Visoko, Bosnia and Herzegovina"
2791,6731,76,Grand Mosque - Visoko,"Main Street, Visoko, Bosnia and Herzegovina"
2792,6731,34,Local Bazaar - Visoko,"Main Street, Visoko, Bosnia and Herzegovina"
2793,6731,91,Eco Park - Visoko,"Main Street, Visoko, Bosnia and Herzegovina"
2794,6743,64,Science Museum - Varna,"Main Street, Varna, Bulgaria"
2795,6743,34,Local Bazaar - Varna,"Main Street, Varna, Bulgaria"
2796,6743,64,Cultural Heritage Center - Varna,"Main Street, Varna, Bulgaria"
2797,6743,34,Flea Market - Varna,"Main Street, Varna, Bulgaria"
2798,6741,64,History Museum - Sofia Region,"Main Street, Sofia Region, Bulgaria"
2799,6741,64,Art Gallery - Sofia Region,"Main Street, Sofia Region, Bulgaria"
2800,6741,64,History Museum - Sofia Region,"Main Street, Sofia Region, Bulgaria"
2801,6741,64,Art Gallery - Sofia Region,"Main Street, Sofia Region, Bulgaria"
2802,6732,64,Art Gallery - Bulgaria,"Main Street, Bulgaria, Bulgaria"
2803,6732,13,Paradise Beach - Bulgaria,"Main Street, Bulgaria, Bulgaria"
2804,6732,13,Crystal Bay - Bulgaria,"Main Street, Bulgaria, Bulgaria"
2805,6732,34,Farmers' Market - Bulgaria,"Main Street, Bulgaria, Bulgaria"
2806,6772,91,National Park - Ouranoupolis,"Main Street, Ouranoupolis, Greece"
2807,6772,64,History Museum - Ouranoupolis,"Main Street, Ouranoupolis, Greece"
2808,6772,13,Golden Sand Beach - Ouranoupolis,"Main Street, Ouranoupolis, Greece"
2809,6772,34,Flea Market - Ouranoupolis,"Main Street, Ouranoupolis, Greece"
2810,6785,34,Farmers' Market - Syvota,"Main Street, Syvota, Greece"
2811,6785,13,Sunset Cove - Syvota,"Main Street, Syvota, Greece"
2812,6785,91,Wildlife Reserve - Syvota,"Main Street, Syvota, Greece"
2813,6785,64,History Museum - Syvota,"Main Street, Syvota, Greece"
2814,6771,64,Science Museum - Orestiada,"Main Street, Orestiada, Greece"
2815,6771,64,History Museum - Orestiada,"Main Street, Orestiada, Greece"
2816,6771,34,Night Market - Orestiada,"Main Street, Orestiada, Greece"
2817,6771,76,Sacred Shrine - Orestiada,"Main Street, Orestiada, Greece"
2818,6889,91,Wildlife Reserve - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy"
2819,6889,64,History Museum - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy"
2820,6889,91,Wildlife Reserve - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy"
2821,6889,34,Night Market - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy"
2822,6862,91,Botanical Garden - Marina di Carrara,"Main Street, Marina di Carrara, Italy"
2823,6862,76,Sacred Shrine - Marina di Carrara,"Main Street, Marina di Carrara, Italy"
2824,6862,91,Botanical Garden - Marina di Carrara,"Main Street, Marina di Carrara, Italy"
2825,6862,64,Art Gallery - Marina di Carrara,"Main Street, Marina di Carrara, Italy"
2826,6875,13,Sunset Cove - Monza,"Main Street, Monza, Italy"
2827,6875,91,National Park - Monza,"Main Street, Monza, Italy"
2828,6875,91,Eco Park - Monza,"Main Street, Monza, Italy"
2829,6875,76,Sacred Shrine - Monza,"Main Street, Monza, Italy"
2830,6964,91,Wildlife Reserve - Paola,"Main Street, Paola, Malta"
2831,6964,13,Paradise Beach - Paola,"Main Street, Paola, Malta"
2832,6964,64,Science Museum - Paola,"Main Street, Paola, Malta"
2833,6964,76,Cathedral - Paola,"Main Street, Paola, Malta"
2834,6958,64,Cultural Heritage Center - Marsaxlokk,"Main Street, Marsaxlokk, Malta"
2835,6958,64,Cultural Heritage Center - Marsaxlokk,"Main Street, Marsaxlokk, Malta"
2836,6958,76,Sacred Shrine - Marsaxlokk,"Main Street, Marsaxlokk, Malta"
2837,6958,13,Golden Sand Beach - Marsaxlokk,"Main Street, Marsaxlokk, Malta"
2838,6949,76,Sacred Shrine - Attard,"Main Street, Attard, Malta"
2839,6949,91,National Park - Attard,"Main Street, Attard, Malta"
2840,6949,13,Crystal Bay - Attard,"Main Street, Attard, Malta"
2841,6949,64,History Museum - Attard,"Main Street, Attard, Malta"
2842,6973,91,Wildlife Reserve - Moldova,"Main Street, Moldova, Moldova"
2843,6973,76,Sacred Shrine - Moldova,"Main Street, Moldova, Moldova"
2844,6973,64,Cultural Heritage Center - Moldova,"Main Street, Moldova, Moldova"
2845,6973,13,Paradise Beach - Moldova,"Main Street, Moldova, Moldova"
2846,6972,34,Local Bazaar - Chisinau,"Main Street, Chisinau, Moldova"
2847,6972,34,Night Market - Chisinau,"Main Street, Chisinau, Moldova"
2848,6972,13,Paradise Beach - Chisinau,"Main Street, Chisinau, Moldova"
2849,6972,34,Farmers' Market - Chisinau,"Main Street, Chisinau, Moldova"
2850,6975,76,Sacred Shrine - Tivat,"Main Street, Tivat, Montenegro"
2851,6975,76,Cathedral - Tivat,"Main Street, Tivat, Montenegro"
2852,6975,34,Farmers' Market - Tivat,"Main Street, Tivat, Montenegro"
2853,6975,64,Cultural Heritage Center - Tivat,"Main Street, Tivat, Montenegro"
2854,6974,76,Ancient Temple - Montenegro,"Main Street, Montenegro, Montenegro"
2855,6974,13,Paradise Beach - Montenegro,"Main Street, Montenegro, Montenegro"
2856,6974,13,Golden Sand Beach - Montenegro,"Main Street, Montenegro, Montenegro"
2857,6974,91,Botanical Garden - Montenegro,"Main Street, Montenegro, Montenegro"
2858,6976,64,Art Gallery - Albufeira,"Main Street, Albufeira, Portugal"
2859,6976,76,Sacred Shrine - Albufeira,"Main Street, Albufeira, Portugal"
2860,6976,91,Botanical Garden - Albufeira,"Main Street, Albufeira, Portugal"
2861,6976,13,Crystal Bay - Albufeira,"Main Street, Albufeira, Portugal"
2862,6981,64,History Museum - Ansiao,"Main Street, Ansiao, Portugal"
2863,6981,13,Crystal Bay - Ansiao,"Main Street, Ansiao, Portugal"
2864,6981,13,Paradise Beach - Ansiao,"Main Street, Ansiao, Portugal"
2865,6981,76,Ancient Temple - Ansiao,"Main Street, Ansiao, Portugal"
2866,7006,76,Grand Mosque - Joao do Estoril,"Main Street, Joao do Estoril, Portugal"
2867,7006,64,Cultural Heritage Center - Joao do Estoril,"Main Street, Joao do Estoril, Portugal"
2868,7006,76,Ancient Temple - Joao do Estoril,"Main Street, Joao do Estoril, Portugal"
2869,7006,13,Sunset Cove - Joao do Estoril,"Main Street, Joao do Estoril, Portugal"
2870,7033,34,Farmers' Market - Bitola,"Main Street, Bitola, Republic of North Macedonia"
2871,7033,76,Ancient Temple - Bitola,"Main Street, Bitola, Republic of North Macedonia"
2872,7033,13,Sunset Cove - Bitola,"Main Street, Bitola, Republic of North Macedonia"
2873,7033,13,Paradise Beach - Bitola,"Main Street, Bitola, Republic of North Macedonia"
2874,7034,34,Local Bazaar - Kavadarci,"Main Street, Kavadarci, Republic of North Macedonia"
2875,7034,64,Cultural Heritage Center - Kavadarci,"Main Street, Kavadarci, Republic of North Macedonia"
2876,7034,76,Cathedral - Kavadarci,"Main Street, Kavadarci, Republic of North Macedonia"
2877,7034,91,National Park - Kavadarci,"Main Street, Kavadarci, Republic of North Macedonia"
2878,7035,91,Botanical Garden - Skopje,"Main Street, Skopje, Republic of North Macedonia"
2879,7035,13,Sunset Cove - Skopje,"Main Street, Skopje, Republic of North Macedonia"
2880,7035,76,Cathedral - Skopje,"Main Street, Skopje, Republic of North Macedonia"
2881,7035,13,Crystal Bay - Skopje,"Main Street, Skopje, Republic of North Macedonia"
2882,7132,91,Wildlife Reserve - Ondara,"Main Street, Ondara, Spain"
2883,7132,34,Farmers' Market - Ondara,"Main Street, Ondara, Spain"
2884,7132,64,Art Gallery - Ondara,"Main Street, Ondara, Spain"
2885,7132,13,Golden Sand Beach - Ondara,"Main Street, Ondara, Spain"
2886,7105,34,Local Bazaar - Las Virtudes,"Main Street, Las Virtudes, Spain"
2887,7105,34,Local Bazaar - Las Virtudes,"Main Street, Las Virtudes, Spain"
2888,7105,34,Farmers' Market - Las Virtudes,"Main Street, Las Virtudes, Spain"
2889,7105,76,Grand Mosque - Las Virtudes,"Main Street, Las Virtudes, Spain"
2890,7118,76,Ancient Temple - Manresa,"Main Street, Manresa, Spain"
2891,7118,76,Grand Mosque - Manresa,"Main Street, Manresa, Spain"
2892,7118,91,National Park - Manresa,"Main Street, Manresa, Spain"
2893,7118,91,National Park - Manresa,"Main Street, Manresa, Spain"
2894,7323,91,Botanical Garden - Westerlo,"Main Street, Westerlo, Belgium"
2895,7323,76,Sacred Shrine - Westerlo,"Main Street, Westerlo, Belgium"
2896,7323,34,Night Market - Westerlo,"Main Street, Westerlo, Belgium"
2897,7323,91,Wildlife Reserve - Westerlo,"Main Street, Westerlo, Belgium"
2898,7211,34,Farmers' Market - Breendonk,"Main Street, Breendonk, Belgium"
2899,7211,64,Art Gallery - Breendonk,"Main Street, Breendonk, Belgium"
2900,7211,76,Ancient Temple - Breendonk,"Main Street, Breendonk, Belgium"
2901,7211,64,Science Museum - Breendonk,"Main Street, Breendonk, Belgium"
2902,7273,91,Eco Park - Maldegem,"Main Street, Maldegem, Belgium"
2903,7273,91,National Park - Maldegem,"Main Street, Maldegem, Belgium"
2904,7273,91,National Park - Maldegem,"Main Street, Maldegem, Belgium"
2905,7273,76,Ancient Temple - Maldegem,"Main Street, Maldegem, Belgium"
2906,7449,76,Sacred Shrine - Les Avenieres,"Main Street, Les Avenieres, France"
2907,7449,13,Sunset Cove - Les Avenieres,"Main Street, Les Avenieres, France"
2908,7449,13,Crystal Bay - Les Avenieres,"Main Street, Les Avenieres, France"
2909,7449,64,Science Museum - Les Avenieres,"Main Street, Les Avenieres, France"
2910,7349,13,Sunset Cove - Argentine,"Main Street, Argentine, France"
2911,7349,13,Paradise Beach - Argentine,"Main Street, Argentine, France"
2912,7349,76,Ancient Temple - Argentine,"Main Street, Argentine, France"
2913,7349,13,Sunset Cove - Argentine,"Main Street, Argentine, France"
2914,7545,13,Golden Sand Beach - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France"
2915,7545,34,Local Bazaar - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France"
2916,7545,76,Grand Mosque - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France"
2917,7545,13,Golden Sand Beach - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France"
2918,7571,64,Cultural Heritage Center - Ardee,"Main Street, Ardee, Ireland"
2919,7571,64,History Museum - Ardee,"Main Street, Ardee, Ireland"
2920,7571,91,National Park - Ardee,"Main Street, Ardee, Ireland"
2921,7571,76,Sacred Shrine - Ardee,"Main Street, Ardee, Ireland"
2922,7576,34,Farmers' Market - Cavan,"Main Street, Cavan, Ireland"
2923,7576,34,Flea Market - Cavan,"Main Street, Cavan, Ireland"
2924,7576,34,Flea Market - Cavan,"Main Street, Cavan, Ireland"
2925,7576,34,Flea Market - Cavan,"Main Street, Cavan, Ireland"
2926,7605,13,Paradise Beach - Kerry,"Main Street, Kerry, Ireland"
2927,7605,64,Art Gallery - Kerry,"Main Street, Kerry, Ireland"
2928,7605,64,Cultural Heritage Center - Kerry,"Main Street, Kerry, Ireland"
2929,7605,76,Ancient Temple - Kerry,"Main Street, Kerry, Ireland"
2930,7631,64,History Museum - Monte-Carlo,"Main Street, Monte-Carlo, Monaco"
2931,7631,34,Flea Market - Monte-Carlo,"Main Street, Monte-Carlo, Monaco"
2932,7631,64,Art Gallery - Monte-Carlo,"Main Street, Monte-Carlo, Monaco"
2933,7631,34,Farmers' Market - Monte-Carlo,"Main Street, Monte-Carlo, Monaco"
2934,7630,64,Art Gallery - Monaco,"Main Street, Monaco, Monaco"
2935,7630,91,Eco Park - Monaco,"Main Street, Monaco, Monaco"
2936,7630,64,Art Gallery - Monaco,"Main Street, Monaco, Monaco"
2937,7630,13,Sunset Cove - Monaco,"Main Street, Monaco, Monaco"
2938,7662,91,National Park - Beverwijk,"Main Street, Beverwijk, Netherlands"
2939,7662,76,Sacred Shrine - Beverwijk,"Main Street, Beverwijk, Netherlands"
2940,7662,34,Local Bazaar - Beverwijk,"Main Street, Beverwijk, Netherlands"
2941,7662,91,Eco Park - Beverwijk,"Main Street, Beverwijk, Netherlands"
2942,7758,34,Flea Market - Huizen,"Main Street, Huizen, Netherlands"
2943,7758,76,Grand Mosque - Huizen,"Main Street, Huizen, Netherlands"
2944,7758,91,National Park - Huizen,"Main Street, Huizen, Netherlands"
2945,7758,64,Science Museum - Huizen,"Main Street, Huizen, Netherlands"
2946,7831,64,History Museum - Roosendaal,"Main Street, Roosendaal, Netherlands"
2947,7831,76,Cathedral - Roosendaal,"Main Street, Roosendaal, Netherlands"
2948,7831,91,Botanical Garden - Roosendaal,"Main Street, Roosendaal, Netherlands"
2949,7831,34,Farmers' Market - Roosendaal,"Main Street, Roosendaal, Netherlands"
2950,8459,34,Flea Market - Isle of Mull,"Main Street, Isle of Mull, United Kingdom"
2951,8459,34,Farmers' Market - Isle of Mull,"Main Street, Isle of Mull, United Kingdom"
2952,8459,64,Cultural Heritage Center - Isle of Mull,"Main Street, Isle of Mull, United Kingdom"
2953,8459,76,Ancient Temple - Isle of Mull,"Main Street, Isle of Mull, United Kingdom"
2954,8960,34,Night Market - Tadworth,"Main Street, Tadworth, United Kingdom"
2955,8960,64,Science Museum - Tadworth,"Main Street, Tadworth, United Kingdom"
2956,8960,64,Science Museum - Tadworth,"Main Street, Tadworth, United Kingdom"
2957,8960,34,Local Bazaar - Tadworth,"Main Street, Tadworth, United Kingdom"
2958,8154,13,Crystal Bay - Churchdown,"Main Street, Churchdown, United Kingdom"
2959,8154,64,Cultural Heritage Center - Churchdown,"Main Street, Churchdown, United Kingdom"
2960,8154,76,Cathedral - Churchdown,"Main Street, Churchdown, United Kingdom"
2961,8154,76,Ancient Temple - Churchdown,"Main Street, Churchdown, United Kingdom"
2962,9142,76,Ancient Temple - Sanaa,"Main Street, Sanaa, Yemen"
2963,9142,64,Science Museum - Sanaa,"Main Street, Sanaa, Yemen"
2964,9142,91,Botanical Garden - Sanaa,"Main Street, Sanaa, Yemen"
2965,9142,91,Botanical Garden - Sanaa,"Main Street, Sanaa, Yemen"
